Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0012771
775.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011460,CL_0000782,Turnover size band,CI_0005220
225.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007320
290.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007322
370.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007323
180.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007324
125.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0007325
80.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0012767
60.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0012768
25.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0012769
15.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0012771
1375.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011462,CL_0000782,Turnover size band,CI_0005220
530.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007320
360.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007322
530.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007323
265.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007324
170.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0007325
75.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0012767
60.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0012768
25.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0012769
15.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0012771
2035.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011464,CL_0000782,Turnover size band,CI_0005220
765.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007320
390.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007322
485.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007323
230.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007324
160.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0007325
110.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0012767
60.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0012768
15.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0012769
15.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0012770
0.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0012771
2230.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011466,CL_0000782,Turnover size band,CI_0005220
580.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007320
490.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007322
710.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007323
355.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007324
200.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0007325
125.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0012767
80.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0012768
35.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0012769
40.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0012771
2625.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011468,CL_0000782,Turnover size band,CI_0005220
565.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007320
465.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007322
760.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007323
340.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007324
230.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0007325
145.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0012767
70.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0012768
45.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0012769
15.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0012771
2640.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011470,CL_0000782,Turnover size band,CI_0005220
780.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007320
580.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007322
690.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007323
315.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007324
190.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0007325
95.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0012767
60.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0012768
20.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0012769
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0012770
0.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0012771
2735.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011472,CL_0000782,Turnover size band,CI_0005220
1105.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007320
570.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007322
760.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007323
365.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007324
255.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0007325
135.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0012767
80.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0012768
45.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0012769
35.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0012771
3360.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011474,CL_0000782,Turnover size band,CI_0005220
1965.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007320
690.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007322
785.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007323
320.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007324
195.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0007325
100.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0012767
60.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0012768
25.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0012769
20.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0012771
4165.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011476,CL_0000782,Turnover size band,CI_0005220
380.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007320
235.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007322
270.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007323
110.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007324
75.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0007325
25.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0012767
25.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0012768
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0012769
5.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0012770
0.0,,,time,Year,2015,2011STATH,Geography,N92000002,CL_0000779,Entity type,CI_0007554,CL_0000778,Geographic area,CI_0011478,CL_0000782,Turnover size band,CI_0012771
